date,return,entry_price,exit_price,ticker,rationale
2022-04-27,0.04128437169024531,60508.81817853009,63006.88671875,005930.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-04-27

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩60,153
- 종가: ₩60,139
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(21): 28.3
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩60,509
- 청산가: ₩63,007
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +4.13%
"
2022-06-15,0.012679759609757795,56715.443837233164,57434.58203125,005930.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-06-15

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩58,388
- 종가: ₩56,160
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(21): 29.6
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩56,715
- 청산가: ₩57,435
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +1.27%
"
2022-09-28,0.07879919512255625,49956.20239721958,53892.7109375,005930.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-09-28

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩50,039
- 종가: ₩49,243
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(21): 27.7
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩49,956
- 청산가: ₩53,893
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +7.88%
"
2022-06-17,0.04776581429254409,93230.83153935186,97684.078125,000660.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-06-17

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩95,924
- 종가: ₩92,942
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(21): 27.8
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩93,231
- 청산가: ₩97,684
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +4.78%
"
2022-09-27,0.15199740120594582,79211.14331896552,91251.03125,000660.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-09-27

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩81,894
- 종가: ₩79,308
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(21): 29.6
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩79,211
- 청산가: ₩91,251
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +15.20%
"
2022-06-30,0.11994609164420485,371000.0,415500.0,373220.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-06-30

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩385,053
- 종가: ₩371,000
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(21): 26.6
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩371,000
- 청산가: ₩415,500
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +11.99%
"
2022-05-17,0.06501946680810634,1182365.125,1259241.875,207940.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-05-17

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩1,177,961
- 종가: ₩1,177,752
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(21): 28.9
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩1,182,365
- 청산가: ₩1,259,242
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +6.50%
"
2022-09-27,0.1311914099592798,1148539.375,1299217.875,207940.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-09-27

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩1,171,104
- 종가: ₩1,159,302
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(21): 28.4
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩1,148,539
- 청산가: ₩1,299,218
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +13.12%
"
2022-10-07,0.008823593400774248,142439.82514880953,143696.65625,005380.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-10-07

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩149,132
- 종가: ₩147,048
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(21): 27.9
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩142,440
- 청산가: ₩143,697
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +0.88%
"
2022-04-25,-0.10225305036765622,284095.9771341464,255046.296875,035420.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-04-25

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩290,212
- 종가: ₩284,096
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(21): 28.5
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩284,096
- 청산가: ₩255,046
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: -10.23%
"
2022-09-16,-0.11441395231293311,216149.27397505732,191418.78125,035420.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-09-16

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩217,895
- 종가: ₩216,642
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(21): 24.2
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩216,149
- 청산가: ₩191,419
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: -11.44%
"
2022-06-20,-0.013344331761265604,226705.53068862276,223680.296875,005490.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-06-20

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩236,453
- 종가: ₩225,811
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(21): 27.1
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩226,706
- 청산가: ₩223,680
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: -1.33%
"
2022-09-30,0.14153146673388287,197681.58528792133,225659.75,005490.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-09-30

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩200,887
- 종가: ₩193,554
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(21): 28.8
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩197,682
- 청산가: ₩225,660
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +14.15%
"
