date,return,entry_price,exit_price,ticker,rationale
2022-02-24,-0.027739490001842403,66364.69224834841,64523.76953125,005930.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-02-24

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩66,427
- 종가: ₩65,812
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(7): 27.1
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩66,365
- 청산가: ₩64,524
- 청산 사유: 손절매
- 수익률: -2.77%
"
2022-03-10,0.0028371671705344106,64891.95318080357,65076.0625,005930.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-03-10

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩64,648
- 종가: ₩63,972
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(7): 25.0
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩64,892
- 청산가: ₩65,076
- 청산 사유: RSI 과매수 (80 이상)
- 수익률: +0.28%
"
2022-04-07,-0.02202631595338227,63006.879753180314,61619.0703125,005930.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-04-07

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩63,573
- 종가: ₩62,914
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(7): 11.1
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩63,007
- 청산가: ₩61,619
- 청산 사유: 손절매
- 수익률: -2.20%
"
2022-04-27,0.030580805239168857,60508.81817853009,62359.2265625,005930.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-04-27

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩60,911
- 종가: ₩60,139
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(7): 27.0
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩60,509
- 청산가: ₩62,359
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +3.06%
"
2022-05-12,0.03522221803291848,60416.281890272556,62544.27734375,005930.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-05-12

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩60,224
- 종가: ₩60,046
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(7): 16.2
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩60,416
- 청산가: ₩62,544
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +3.52%
"
2022-06-10,-0.027243677451513643,57733.180555555555,56160.31640625,005930.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-06-10

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩59,934
- 종가: ₩59,028
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(7): 2.4
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩57,733
- 청산가: ₩56,160
- 청산 사유: 손절매
- 수익률: -2.72%
"
2022-06-16,-0.03030296350435544,54957.5444319607,53292.16796875,005930.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-06-16

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩57,314
- 종가: ₩56,345
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(7): 4.0
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩54,958
- 청산가: ₩53,292
- 청산 사유: 손절매
- 수익률: -3.03%
"
2022-06-23,-0.02342594588669701,53569.73419440282,52314.8125,005930.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-06-23

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩53,589
- 종가: ₩53,107
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(7): 4.1
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩53,570
- 청산가: ₩52,315
- 청산 사유: 손절매
- 수익률: -2.34%
"
2022-08-10,0.03187928337621461,55479.762886060096,57248.41796875,005930.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-08-10

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩55,203
- 종가: ₩55,014
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(7): 17.6
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩55,480
- 청산가: ₩57,248
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +3.19%
"
2022-08-29,-0.020443067901585232,54641.98735783376,53524.9375,005930.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-08-29

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩54,860
- 종가: ₩54,549
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(7): 20.4
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩54,642
- 청산가: ₩53,525
- 청산 사유: 손절매
- 수익률: -2.04%
"
2022-09-05,-0.020979123635482776,53245.68451729423,52128.63671875,005930.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-09-05

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩53,868
- 종가: ₩53,153
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(7): 25.9
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩53,246
- 청산가: ₩52,129
- 청산 사유: 손절매
- 수익률: -2.10%
"
2022-09-08,-0.021052532616194285,53059.50173461704,51942.46484375,005930.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-09-08

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩52,643
- 종가: ₩51,756
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(7): 18.0
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩53,060
- 청산가: ₩51,942
- 청산 사유: 손절매
- 수익률: -2.11%
"
2022-09-22,-0.027573548094919267,50639.24908256881,49242.9453125,005930.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-09-22

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩51,079
- 종가: ₩50,639
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(7): 8.9
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩50,639
- 청산가: ₩49,243
- 청산 사유: 손절매
- 수익률: -2.76%
"
2022-09-29,0.05544929206519276,49018.94217131591,51737.0078125,005930.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-09-29

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩49,568
- 종가: ₩49,300
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(7): 12.3
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩49,019
- 청산가: ₩51,737
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +5.54%
"
2022-03-07,0.059829025701586595,112520.55925582627,119252.5546875,000660.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-03-07

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩116,418
- 종가: ₩114,925
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(7): 26.0
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩112,521
- 청산가: ₩119,253
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +5.98%
"
2022-04-08,-0.027027040776255312,107017.82833520179,104125.453125,000660.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-04-08

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩108,521
- 종가: ₩107,982
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(7): 12.5
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩107,018
- 청산가: ₩104,125
- 청산 사유: 손절매
- 수익률: -2.70%
"
2022-05-26,-0.06161126136990568,101715.12529481133,95448.328125,000660.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2022-05-26

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩102,648
- 종가: ₩99,305
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(7): 19.4
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩101,715
- 청산가: ₩95,448
- 청산 사유: 손절매
- 수익률: -6.16%
"
